text,target
SUPPLY_TEMP_HI_ALARM,dischargeTempHiAlarm
condenser-pump-fault,condPumpFault
Condenser_Water_Entering_Temperature,condEnteringTemp
Room_Min_T_SP,zoneTempMinSp
HeatingSetpointOccOffset,occupiedHeatSpOffset
TempFaultZone,zoneTempFault
ZONE-TEMP-SPT-LOW,zoneTempLoSp
humid_actuate,humidifier
exh_dmper_cmd,exhaustDamper
EXHAUST_STAT,exhaustFanStatus
CHWSTS,coolingStatus
Wheel_Fan_Outside_Stat,wheelOutsideFanStatus
returnAirTemperature,returnTemp
condBypVlvCmd,condBypassValve
CHWP_RUN_FB,evapPumpStatus
PhaseC_I,currentPhaseC
LEAK_DET_ALARM,waterLeakAlarm
occCoolPtSpLocal,occupiedCoolSpLocal
hvac_mode_override_cmd,hvacModeOvr
supply_air_flow_sp,dischargeFlowSp
Space-T-SP-Max,zoneTempMaxSp
EX-FAN-ALRM,exhaustFanAlarm
O2_ZONE_ALM,zoneO2Alarm
airP,airPressure
cool-en,coolingEnable
ch2-fault,chillerFault
return-air-temp-setpoint,returnTempSp
chiller_sts,chillerStatus
RAF-HZ,returnFanSpeed
supplySmokeDmprFeedback,dischargeSmokeDamperFb
zoneVOCMaxSpt,zoneVOCMaxSp
CONDENSER_STAT,condStatus
cwp-spd-fb,condPumpSpeedFb
heat_air_sp_unocc,dischargeFlowUnoccHeatSp
cmp_sts,compStatus
SpaceNOSensor,zoneNO
SAFANRESET,dischargeFanAlarmReset
MAX_ALLOWED_CLG_FLOW,dischargeFlowCoolMaxSp
dhum_rt,dehumidifierRuntime
RA-F-ALM,returnFanAlarm
SUPPLY_AIR_TEMP,dischargeTemp
chlrFault,chillerFault
disch_air_rh_sp,dischargeHumiditySp
PRESS_HIGH_ALARM_SPACE,zonePressureHiAlarm
ZONETEMP-MIN-SP,zoneTempMinSP
CHWP-FAULT-ALM,evapPumpAlarm
RM-PM2.5-S,zonePM25
MIX_AIR_TEMP,mixedTemp
FUEL_PRESS_LOW_ALM,gasPressureLoAlarm
SAF-VFD-ALARM-CMD,dischargeFanDriveAlarm
bypvalve,bypassValve
disch_air_hi_press_sp,dischargePressureHiSp
cooling_enable_setpoint,coolingEnableSp
w_s,wheelStatus
CDK-DMPR-STS,coldDeckDamperFb
COND-PUMP-CMD,condPump
spcTempMaxSP,zoneTempMaxSP
GPRESS_ALARM_MIN,gasPressureLoAlarm
ZN-PRESS-HIGH-SETPOINT,zonePressureHiSp
CurrentPhaseB,currentPhaseB
RETURN_RH_SENSOR,returnHumidity
ZONE-LO-SP,zoneTempLoSp
sp_trim_zone,zoneTempSpOffset
MIXAIRDAMPR_CMD,mixedDamper
RETURNAIRTEMPSETPOINT,returnTempSp
Room-P-HI-ALM,zonePressureHiAlarm
zonePr,zonePressure
STM_VALVE_OUTPUT,steamValve
RM-STATIC-DB,zonePressureDb
Space-Temp-Avg,zoneTempAvg
MIN_OA_VEL,minOutsideFlow
DISCHARGE_TEMP_HTG_SP,dischargeTempHeatSp
MIN-STBY-HTG-FLO-SP,dischargeFlowStandbyHeatSp
OUTSIDE_TEMP,outsideTemp
occupiedHtgSpPointLocal,occupiedHeatSpLocal
trane_chw_sup_temp,evapLeavingTemp
OATMP,outsideTemp
KWH_ACCUMULATED,energy
RET-TEMP,returnTemp
wheelOAFSpdCmd,wheelOutsideFanSpeed
zn-p,zonePressure
ZPRESS-SPT,zonePressureSp
RM-T-DEADBAND,zoneTempDb
econ-enable,econEnable
COND-BYPASS-TEMP,condBypassTemp
ZNE-TMP,zoneTemp
Dis-Air-Dmpr,dischargeDamper
Zone_Unocc_Heat_Sp,unoccupiedHeatSp
ENERGY_REC_MODE,energyRecoveryMode
wheel_out_fan_sts,wheelOutsideFanStatus
EXFAN_ALARM_INPUT,exhaustFanAlarm
heating_sp_set,heatingEnableSp
spc-CO,zoneCO
WATER_BYPASS_FLOW_EVAP,evapBypassFlow
SUPPLY-AIR-FLOW,dischargeFlow
SUPPLYCHW_FLOW,evapLeavingFlow
SA_TEMP_LOWER_BOUND,dischargeTempLoSp
disDamperFb,dischargeDamperFb
returnFanEnable-PROTECT-ALM,returnFanAlarm
SpaceTempDelta,zoneTempDelta
economizer_enable_sp,econEnableSp
ROOMTMP,zoneTemp
dischAirTempBelowLow,dischargeTempLoAlarm
zn_press_low_alert,zonePressureLoAlarm
ECON_DP_TRIGGER_SP,econEnableDewpointSp
BypassVlvFeedback,bypassValveFb
cwp2-command,condPump
HUM_SP,zoneHumiditySp
occupiedHeatingPtLocal,occupiedHeatSpLocal
supplyfan_op_status,dischargeFanStatus
DISCH-SMOKE-DAMPER,dischargeSmokeDamper
SPC_O2_ALM_STS,zoneO2Alarm
dis_air_temp_heat_sp,dischargeTempHeatSp
cond1_ctrl,cond
EMERG_STOP,emergencyStop
returntemperature,returnTemp
RM-T-AVERAGE-SP,zoneTempAvgSp
emergency_stop_cmd,emergencyStop
ZONE_STBY_HEAT_SP,standbyHeatSp
zn_temp_avg_val,zoneTempAvg
SUPPLY_FAN_FAULT,dischargeFanFault
BLDGPRESS,buildingPressure
occup_status,occupancyMode
zoneDPt,zoneDewpoint
supplyAirT,dischargeTemp
FRZ_PROT_ENABLE,freezeProtectEnable
CHW-VLV-POS-FB,coolingValveFb
OUTAIR_ECONOMIZER_DISABLE_SP,econDisableSp
ZN-VOC-LIMIT-DB,zoneVOCDb
RAF_CTRL,returnFanEnable
RM-POWER-REAL,zonePowerReal
ZN_VOC_SETPOINT,zoneVOCSp
HUMID_MAX_SPT,zoneHumidityMaxSp
dis_air_dpt_setpoint,dischargeDewpointSp
dch_dmpr_fb,dischargeDamperFb
FREEZE_PRO_SP,freezeProtectSp
DA_COOL_LO_SP,dischargeTempCoolMinSp
wheelstatus,wheelStatus
spaceVOCLevelAlarm,zoneVOCLevelAlarm
humid-en,humidifierEnable
Phase-B-I,currentPhaseB
DAF_MOTOR_TEMP,dischargeFanMotorTemp
byp_dmpr_status,bypassDamper
SAIR_DPT_SP,dischargeDewpointSp
zone-temp-high-alm,zoneTempHiAlarm
ZONE_HI_LIMIT_SP,zoneTempMaxSp
Phase1_I_Max,currentPhaseAMax
supplyAirTempHiSp,dischargeTempHiSp
WHL-OUT-RET-HUM,wheelReturnHumidity
ZONE-PRESS,zonePressure
UNOC_CLG_SPT,unoccupiedCoolSp
occ_status_feedback,occupancyMode
SA_FLO_RPT,dischargeFlowStatus
RETURNCHW_FLOW,evapEnteringFlow
SPACE-PM4,zonePM4
Occ_Mode_Override,occupancyModeOvr
Occ_Mode,occupancyMode
supplyStatPressSetpt,dischargePressureSp
ReturnFanStatus,returnFanStatus
HEATSTBYSPT,standbyHeatSp
ENERGY_KVAR_ACC,energyReactive
cndbypassflow,condBypassFlow
MIN-OA-DAMPER-OVR,minOutsideDamperOvr
min-outside-air-damper-cmd,minOutsideDamper
exh_dmpr_status,exhaustDamperFb
condPumpRuntime,condPumpRuntime
BOILER_ENABLE,boilerEnable
DISCHARGE_DAMPR,dischargeDamper
ZN-VOC-LEVEL-ALARM,zoneVOCLevelAlarm
min_oa_dmp_fb,minOutsideDamperFb
HotWaterReturnTemp,heatingCoilEnteringTemp
phaseB-Amps-Max,currentPhaseBMax
WHL_EXT_FAN_RUN,wheelOutsideFanRuntime
compstart,compEnable
TEMP_COOLING_SB_SP,standbyCoolSp
economizer_enable_command,econEnable
RTU-STS,unitStatus
SpaceCoolDb,zoneTempCoolDb
OA_HIGH_TEMP_ENABLE,outsideTempHiSp
econCmdEnable,econEnable
AvgOutdoorTemp,outsideTempAvg
PhaseA_Amps_Max,currentPhaseAMax
HotWaterOutTemp,heatingCoilLeavingTemp
CondWEnTmp,condEnteringTemp
occupiedCoolingSpPointLocal,occupiedCoolSpLocal
ZN-N2-HIGH-ALM,zoneN2Alarm
RTN_T_SP,returnTempSp
ZN_IAQ_DB,zoneVOCDb
cur-phb,currentPhaseB
cw_enter_temp,condEnteringTemp
BYPASS_TEMP_MEASURED_EVAP,evapBypassTemp
wheel_outside_air_flow,wheelOutsideFlow
VOC_LOW_SP_SPACE,zoneVOCLoSp
L3-AMPS,current
SAF-S,dischargeFanStatus
whl_return_humidity,wheelReturnHumidity
FLOWRATE_CLG_STBY_SPT,dischargeFlowStandbyCoolSp
overrideExhaustDmpr,exhaustDamperOvr
SF_MOTOR_TEMP,dischargeFanMotorTemp
condenser_water_pump_enable,condPumpEnable
RET-AIR-FAN-PROTECTION,returnFanAlarm
chwVlvFb,coolingValveFb
HTG-SP-FLOW-LIMIT,dischargeFlowHeatMaxSp
st-wheel,wheelStatus
RA-FAN-ALM,returnFanAlarm
CLG_UNOCC_SA_FLOW_SP,dischargeFlowUnoccCoolSp
cnd-byp-valve-command,condBypassValve
heat_output_status,heatingStatus
hvac_mode_sel,hvacMode
emergShutdown,emergencyShutdown
EXF-START-CMD,exhaustFanEnable
staticPressureLowSetpoint,dischargePressureLoSp
SUP_TMP_LIM_MIN,dischargeTempMinSp
DA-SMOKE-ALARM,dischargeSmokeAlarm
FAN_ALM_RST_DIS,dischargeFanAlarmReset
ZN_TEMP_SP_ADJ,zoneTempSpOffset
OccHtgSpt,occupiedHeatSp
NO_CONC,zoneNO
chiller1-fault,chillerFault
sa_damper_manual_cmd,dischargeDamperOvr
DA-STAT-LOW-SP,dischargePressureLoSp
PHA-I,currentPhaseA
SPC-NO-ALARM-ACTIVE,zoneNOAlarm
SPACE_PURGE_STATUS,zonePurgeStatus
DA-Temp-Setpt,dischargeTempSp
OA_LO_TARGET_TEMP,outsideTempLoSp
WHEELRETURNHUMIDITY,wheelReturnHumidity
CHLRALM,chillerAlarm
CHW_SUPPLY_FLW,evapLeavingFlow
ZONE-CO2,zoneCO2
znTempDb,zoneTempDb
BLR2_OUT_TEMP,heatingCoilLeavingTemp
byp_damper_fb,bypassDamperFb
chiller2-flt,chillerFault
min_outside_damper_sp,minOutsideDamperMinSp
AMP_INPUT,current
ZCO,zoneCO
SA_HIGH_TEMP_ALM,dischargeTempHiAlarm
SA_FAN_STATUS,dischargeFanStatus
OA_T_OPEN_CIRCUIT,outsideTempFault
SA_TEMP_SENSOR_FAIL_IND,dischargeTempFault
compressor-status,compStatus
MIXAIR_TMP,mixedTemp
CHWP_ALM,evapPumpAlarm
comp1-ena,compEnable
ZONE_LO_T_SET,zoneTempLoSp
disch_dewpoint_sp,dischargeDewpointSp
ZN_P_HIGH_ALM,zonePressureHiAlarm
DehumPercentage,dehumidDemand
ZN_DP,zoneDewpoint
RM-T-DB,zoneTempDb
emerg_shutdown_signal,emergencyShutdown
SUPPLY_FAN_SPEED_SETPT,dischargeFanSpeedSp
SPC-HUM-MAX-SPT,zoneHumidityMaxSp
WheelOutsideTemperature,wheelOutsideTemp
cwp-speed-command,condPumpSpeed
NO2_ZN_SENSOR,zoneNO2
comp-fail,compFault
currentPhaseCMax,currentPhaseCMax
HTG_AIRFLOW_LIMIT_SP,dischargeFlowHeatMaxSp
current-hvac-mode,hvacMode
OAF_WHLFANSTATUS,wheelOutsideFanStatus
Wheel_Rtn_Flow,wheelReturnFlow
BLR-ALM,boilerAlarm
ZN_N2,zoneN2
cw-pmp2-cmd,condPump
hvac_Mode_Sel,hvacMode
zonePowerRealStatus,zonePowerReal
STM_CONTROL_CMD,steamValve
zone.voc.deadband,zoneVOCDb
CH2_ALARM,chillerAlarm
LO_FLOW_ALARM_GAS,gasFlowLoAlarm
enable_frost_protection,freezeProtect
CD-DIS-P,coldDeckDischargePressure
chilled_wtr_vlv_fb,coolingValveFb
DISCH_DPT_HI_THRESHOLD,dischargeDewpointHiSp
Occupied_Heat_Setpoint_Local,occupiedHeatSpLocal
CW-Leav-Temp,condLeavingTemp
SA-STATIC-SP,dischargePressureSp
boilrSts,boilerStatus
ECON_OFF_SETPOINT,econDisableSp
MXD-T,mixedTemp
OA_TEMP,outsideTemp
SAF_OP_HRS,dischargeFanRuntime
EXHAUST_DMPR_CMD,exhaustDamper
FUEL_GAS_LO_FLOW_ALARM,gasFlowLoAlarm
Plant_CW_Ret_Flow,condEnteringFlow
bypassdamperfeedback,bypassDamperFb
supply_air_max_htg_temp,dischargeTempHeatMaxSp
condenser-pump-override,condPumpOvr
bypassdamperposition,bypassDamperFb
ZONE_VOC_MAX_SPT,zoneVOCMaxSp
MA-DAMPER-CMD,mixedDamper
LOWER_LIMIT_SA_TEMP,dischargeTempMinSp
HEATINGAIRFLOW_MAXSP,dischargeFlowHeatMaxSp
EXHST_FAN_STATUS,exhaustFanStatus
WRetTemp,wheelReturnTemp
FLOW_WHEEL_RETURN,wheelReturnFlow
RA-HUMIDITY-INPUT,returnHumidity
standbyHeatFlowSetpoint,dischargeFlowStandbyHeatSp
AC_AMPERAGE,current
dischargeFan_kWh,dischargeFanEnergy
EXHAUSTFANSTATUS,exhaustFanStatus
humidifierControlCmd,humidifier
SPC_PM10,zonePM10
ECON_EN_DPT_SP,econEnableDewpointSp
hvacmode,hvacMode
CWP1_EN,condPumpEnable
byp-vlv-command,bypassValve
blr02_alarm,boilerAlarm
ZNCO2ThresholdAlarm,zoneCO2Alarm
dchDamperFb,dischargeDamperFb
BYPASS_STREAM_TEMP_EVAP,evapBypassTemp
SP_HTG_FLOW_CEIL,dischargeFlowHeatMaxSp
ISO-DISCHARGE-DMPR,dischargeIsoDamper
SA_TEMP_HTG_MIN_SP,dischargeTempHeatMinSp
force_hvac_mode,hvacModeOvr
HW_TEMP_RET,heatingCoilEnteringTemp
DehumRun,dehumidifierRuntime
zone-temp-sp-local,zoneTempSpLocal
FROST_PROT_EN,freezeProtectEnable
dehum_setpoint,dehumidEnableSp
ACCUMULATED_ENERGY,energy
zn_purge_stat_active,zonePurgeStatus
chillrAlrm,chillerAlarm
high_temp_trig,highLimitAlarm
bypassSw,bypassSwitch
SAF-OUTPUT-FREQ,dischargeFanFrequency
cw-pump-speed-command,condPumpSpeed
FRZ_PROT_EN,freezeProtectEnable
EXHAUST_FAN_RUN,exhaustFanStatus
Disch_Tmp_Spt,dischargeTempSp
RtnTemp,returnTemp
dehumidHumSetpoint,dehumidSp
whlOutput,wheelSpeed
comp_enable,compEnable
DIS_MIN_TMP_LIM,dischargeTempMinSp
ZN_UNOCC_HTG_SP,unoccupiedHeatSp
OA-HUM-MEAS,outsideHumidity
exhaust_pos,exhaustDamperFb
ZN_NOISE_DATA,zoneNoiseLevel
condpump-ovr,condPumpOvr
BYPASS_SA_CMD,dischargeFanBypass
whl-oa-temp-sensor,wheelOutsideTemp
Space-Cool-Deadband,zoneTempCoolDb
humidifier_enable_sp_val,humidifierEnableSp
coolingValvePos,coolingValveFb
zone_press_diff_db,zonePressureDb
SUPAIRFANVFDALM,dischargeFanDriveAlarm
WHL_OUTSIDE_TEMP,wheelOutsideTemp
WHL-OAF-RT,wheelOutsideFanRuntime
whl_ret_f_o,wheelReturnFanSpeed
STM_VLV_OUTPUT,steamValve
bypass_valve_feedback,bypassValveFb
minimum_oas_damper_override,minOutsideDamperOvr
L2_I_Max,currentPhaseBMax
TEMP_BYPASS_AROUND_COIL,evapBypassTemp
CMP_WARNING,compWarning
dischargeAirHumiditySetpoint,dischargeHumiditySp
EN-RECOVERY-MODE,energyRecoveryMode
zn-tvoc-hi-sp,zoneVOCHiSp
LIGHT_SPACE_LUX_SP,zoneLightLevelSp
hvac_mode_ovr,hvacModeOvr
HTG-MINFLOW-SP,dischargeFlowHeatMinSp
DRIVE_ALARM_SA_CMD,dischargeFanDriveAlarm
supplyFlowRpt,dischargeFlowStatus
SUP_TEMP_FAIL,dischargeTempFault
CD-DIS-HUM,coldDeckDischargeHumidity
SpaceNitrogen,zoneN2
wheelruntime,wheelRuntime
system_operating_status,unitStatus
HTG-PUMP,heatingCoilPump
ZN_PM_1,zonePM1
whl_return_fan_cmd,wheelReturnFan
Space-Htg-Db,zoneTempHeatDb
HumidifierEnableSp,humidifierEnableSp
spc-temp-spt,zoneTempSp
supplyAirTempDehumidSp,dischargeTempDehumidSp
NO_MIN_THRESHOLD,zoneNOMinSp
RET_FAN_HERTZ,returnFanSpeed
hvac-mode-ovr,hvacModeOvr
RM-P-MIN-SP,zonePressureMinSp
HTGSP_STBY_MODE,standbyHeatSp
FLOW_HEAT_MIN_SP,dischargeFlowHeatMinSp
WH-O,wheelSpeed
DC_AMP_FB,currentDC
znVOCMinSpt,zoneVOCMinSp
OA_HUMIDITY_VALUE,outsideHumidity
SUPPLY_AIR_TEMPERATURE_SETPT,dischargeTempSp
CHW_VALVE_CMD,coolingValve
TEMP_HEAT_DEADBAND_ZN,zoneTempHeatDb
supply_rh_setpt,dischargeHumiditySp
occupied_htg_sp_loc,occupiedHeatSpLocal
zoneEnergy_MWh,zoneEnergy
dehumidifier-flt-fault,dehumidifierFault
ZNHTG_SPT,zoneHeatSp
cd_air_pr_dis,coldDeckDischargePressure
EXT_TMP,outsideTemp
DA_FLOWRATE,dischargeFlow
CURRENT_MONITOR,current
OA_MIN_REQ_FLOW_SP,minOutsideFlowSp
supplyFanManualMode,dischargeFanHandMode
occupiedCoolSptLocal,occupiedCoolSpLocal
fan_airflow_sp_saf,dischargeFlowSp
zone_pwr_reading,zonePowerReal
supplyAirCoolingHiLimit,dischargeTempCoolMaxSp
supply_temp,dischargeTemp
INV_MOTOR_TEMP_SAF,dischargeFanMotorTemp
vav_flow_k,kFactor
bypass_valve,bypassValve
cond1-bypass-flow-setpoint,condBypassFlowSp
oa_minimum_setpoint,minOutsideDamperMinSp
DA-STAT-P,dischargePressure
SUP_HTG_FLOW_CEILING,dischargeFlowHeatMaxSp
econOperationMode,econMode
dew_point,zoneDewpoint
AmpPhaseB,currentPhaseB
Wheel_Return_Temp,wheelReturnTemp
DehumSts,dehumidifierStatus
BLDGPR,buildingPressure
zn_status_active,zoneStatus
OutsideAirTemperature,outsideTemp
dis_air_dpt,dischargeDewpoint
ch1alarm,chillerFault
NO_SPC_MAX_SETPT,zoneNOMaxSp
discharge_air_dewpoint_low_sp,dischargeDewpointLoSp
SUPPLY_DPT_LO_SP,dischargeDewpointLoSp
RET-AIR-FAN-ALERT,returnFanAlarm
ZN_T_DIFFERENTIAL,zoneTempDelta
hvac_forced_mode,hvacModeOvr
coldDeckPressure,coldDeckDischargePressure
ZN_NITRIC_OXIDE_MIN_SP,zoneNOMinSp
OccupiedClgSpLocal,occupiedCoolSpLocal
DA-TEMP-HEAT-HI-SP,dischargeTempHeatMaxSp
supply_air_dpt,dischargeDewpoint
FAN_RUN_HOURS_SA,dischargeFanRuntime
BpSwitch,bypassSwitch
RM-TEMP-DEADBAND,zoneTempDb
RET-FAN-MTR-PROTECT,returnFanAlarm
KWH_METER,energy
CHWP_OP_FB,evapPumpStatus
occupiedHeatSP_Local,occupiedHeatSpLocal
REACTIVE_KVARH,energyReactive
SUP_DEHUM_SETPOINT,dischargeDehumidSp
enable_frz_pro,freezeProtect
bypassCntrlSw,bypassSwitch
HW_PMP_ON,heatingCoilPump
KVAR_USAGE_TOTAL,energyReactive
cool_valve_ctrl,coolingValve
space_sp_variance,zoneTempSpOffset
LOW_LIMIT_MIXED_AIR_SP,mixedTempLoSp
PM10-SPC-SNS,zonePM10
compman,compOvr
EXFAN_ALARM_DETECTED,exhaustFanAlarm
CHWR-FLOW-SEN,evapEnteringFlow
wheel-RTime,wheelRuntime
htg_status_flag,heatingStatus
SA_DPT_CTRL_SP,dischargeDewpointSp
supfan_enable,dischargeFanEnable
DaFan,dischargeFanEnable
htg_en_cmd,heatingEnable
O2_RM,zoneO2
ECON_ACTIVATE_DPT_SP,econEnableDewpointSp
SpacePressMaxSetpoint,zonePressureMaxSp
Space-Power-Demand,zonePowerReal
zone-foot-candles,zoneLightLevel
CH2_CTRL,chillerEnable
supplyIsoDmprAct,dischargeIsoDamper
OA_HI_SWITCH_POINT,outsideTempHiSp
OA-FLOW_MINIMUM,minOutsideFlow
EXH_DAMPER_OVR,exhaustDamperOvr
zoneEnergy-Wh,zoneEnergy
BOILER-STATUS,boilerStatus
blr-alm,boilerAlarm
UNOCC_HEAT_TEMP_SPT,unoccupiedHeatSp
RH_ZN_MIN_SP,zoneHumidityMinSp
Room-VOC-Lo-SP,zoneVOCLoSp
EA_FAN_STATUS,exhaustFanStatus
RETURN-FAN-CMD,returnFanEnable
Occupied_Htg_Spt,occupiedHeatSp
wheel_outside_temperature,wheelOutsideTemp
SpaceHeatDbVal,zoneTempHeatDb
SpaceVOCLevelAlarm,zoneVOCLevelAlarm
ZN-SO2-READ,zoneSO2
BYPASS_VALVE,bypassValve
CWRETTEMP1,evapEnteringTemp
wo_fan_sts,wheelOutsideFanStatus
stat_pressure_cmd,dischargePressureSp
HUMIDITY_HI_VAL_ALM,zoneHumidityHiAlarm
SAF_FAULT_IDENTIFIER,dischargeFanFaultCode
Space-Hi-VOC-Alarm,zoneVOCHiAlarm
RETURN-FAN-ISSUE,returnFanAlarm
hiTempAlm,highLimitAlarm
ret_a_flow_sp,returnFlowSp
SpaceTempAverage,zoneTempAvg
dis_fan_cmd,dischargeFanEnable
DRIVE_ALARM_INDICATOR_SA,dischargeFanDriveAlarm
zn-voc-high-alarm,zoneVOCHiAlarm
BuildingPressure,buildingPressure
Room_Max_T_SP,zoneTempMaxSp
SA_SMK_DMPR,dischargeSmokeDamper
zone-pm25,zonePM25
heating-enablecmd,heatingEnable
occup-control-mode,occupancyMode
cd_discharge_air_humidity,coldDeckDischargeHumidity
sa_smoke_dmpr_fb,dischargeSmokeDamperFb
A_RMS,current
ZnVOCMinSetpoint,zoneVOCMinSp
SA_SMK_CONTROL,dischargeSmokeDamper
heatingMinFlowSPTP,dischargeFlowHeatMinSp
dehum-runtime,dehumidifierRuntime
cond2-alarm,condAlarm
HWS_FEEDBACK_TEMP,heatingCoilLeavingTemp
humid-en-setpoint,humidifierEnableSp
currentPhaseC,currentPhaseC
OccClgSpSetpointOffset,occupiedCoolSpOffset
SAF-MANUAL,dischargeFanHandMode
HEATING_FLOW_CAP_SP,dischargeFlowHeatMaxSp
cwp1-enable,condPumpEnable
cooling_active,coolingStatus
high_thresh_alm,highLimitAlarm
ECON_ENABLE_DP_THRESHOLD,econEnableDewpointSp
zone.temp.db,zoneTempDb
occ_cool_sp,occupiedCoolSp
N2_RM_SENSOR,zoneN2
SUPPLY_AIR_TEMP_LO_FAULT,dischargeTempLoAlarm
zoneVOCMaximumSetpoint,zoneVOCMaxSp
RM-PM2.5-CONC,zonePM25
SA_HUMIDITY_SETPOINT,dischargeHumiditySp
returntemptarget,returnTempSp
RET-FAN-SPD,returnFanSpeed
DA_UNOCC_CFM_SP_HTG,dischargeFlowUnoccHeatSp
SPC-NO-ALM,zoneNOAlarm
SP_HTG_FLOW_LIMIT,dischargeFlowHeatMaxSp
ZONETEMPMINSPT,zoneTempMinSP
CD-DMPR-FB,coldDeckDamperFb
TempSetpointShift,zoneTempSpOffset
CHWS-OUT-FLOW,evapLeavingFlow
RH-WHEEL,wheelReturnHumidity
COND_BYPASS_TEMP_VAL,condBypassTemp
GFLOW_LOW_WARN,gasFlowLoAlarm
supply_fan_bypass,dischargeFanBypass
S_FAN_SPEED,dischargeFanSpeed
HW_PUMP_TRIP,heatingCoilPumpAlarm
DISCH_ENTH_SETPOINT,dischargeEnthalpySp
MIXED_TEMPERATURE,mixedTemp
dehumid-hum-setpoint,dehumidSp
boiler_sts,boilerStatus
ZN-O3-CONC,zoneO3
dis_iso_damper,dischargeIsoDamper
RM_PRESS_HIGH_ALARM,zonePressureHiAlarm
EVAP_BYPASS_FLOW_SPT,evapBypassFlowSp
PM10_ZN_SENSOR,zonePM10
LEAKDETECTION,waterLeakAlarm
CH2_ALM,chillerAlarm
FILTER_MONITOR_ALARM,unitFilterAlarm
cooling-enbl,coolingEnable
occupiedstatusmode,occupancyMode
SA_CLG_SETPT,dischargeTempCoolSp
RM-TEMP-AVG,zoneTempAvg
RA_FLOW_SPT,returnFlowSp
DISCHARGEFANBYP,dischargeFanBypass
exhaust_damper_status,exhaustDamperFb
WHEELRH,wheelReturnHumidity
SPC-PM2.5-MEAS,zonePM25
EXHAUST_OVR_CMD,exhaustDamperOvr
zoneEnergy-kWh,zoneEnergy
ECON_ENABLE_ENTHALPY_SP,econEnableEnthalpySp
L1Current,currentPhaseA
SUP-RH,dischargeHumidity
DA_TEMP_HI_ALARM,dischargeTempHiAlarm
HWOUTTEMP,heatingCoilLeavingTemp
MA_T_LOW_SP,mixedTempLoSp
BYPVLV,bypassValve
SPACE-PRESSURE,zonePressure
PhsACurrent,currentPhaseA
Space-SO2-Alm,zoneSO2LevelAlarm
CHWS_TEMP,evapLeavingTemp
DAF-HAND-MODE,dischargeFanHandMode
RETURNCO2,returnCO2
SUPPLYFANRESET,dischargeFanAlarmReset
CondenserWaterSupplyTemp,condLeavingTemp
LIGHT_ZN_LUX_SP,zoneLightLevelSp
command_exhaust_damper,exhaustDamper
SUPPLY_FAN_FAULT_CODE,dischargeFanFaultCode
DEHUMID_STS,dehumidifierStatus
SAIR_DPT_HI_ALARM,dischargeDewpointHiAlarm
ZN.STATUS,zoneStatus
disch_temp_lo_alm,dischargeTempLoAlarm
cfm_k_value,kFactor
DISCHARGE_FAN_FREQ,dischargeFanFrequency
ZONE-LUX-SP,zoneLightLevelSp
lowTempAlert,lowLimitAlarm
SpaceVOCLoAlarm,zoneVOCLoAlarm
SPACE-SO2-ALARM,zoneSO2LevelAlarm
APP_POWER_TOTAL_ENERGY,energyApparent
CHWP_PROTECTION_ALM,evapPumpAlarm
SPC-NO-MIN-SP-ACT,zoneNOMinSp
OA_T_ENV,outsideTemp
ZONE_VOC_LVL_ALM,zoneVOCLevelAlarm
CHW-R-FLOW-SENSOR,evapEnteringFlow
supply_air_humidity_sp,dischargeHumiditySp
cond_pmp_speed_cmd,condPumpSpeed
zone_press_max_sp,zonePressureMaxSp
SA_LO_LIMIT_EXCEEDED,dischargeTempLoAlarm
dehumOverrideEnable,dehumidEnableOvr
frz_protection_threshold,freezeProtectSp
rm-t-sp-ovr,zoneTempSpOvr
CURRENT_INPUT,current
zn-voc-hi-alarm,zoneVOCHiAlarm
estopCommand,emergencyStop
PHB_CUR_MAX,currentPhaseBMax
MIN-OA-CFM-SP,minOutsideFlow
ENERGY_SUM,energy
ZNTMNSPT,zoneTempMinSP
ZNCO2_WARN_ALARM,zoneCO2Alarm
DEH_STS,dehumidifierStatus
dehumid-flt-fault,dehumidifierFault
LPG_SPC_ALARM_SNSR,zoneLPGAlarm
SPC_NO_DATA,zoneNO
hvac_mode_forced,hvacModeOvr
fresh_air_damper,outsideDamper
occ_htg_spt_setpt_local,occupiedHeatSpLocal
SA_TEMP_MIN_BND,dischargeTempMinSp
bp_ctrl,bypassSwitch
rtn_temp,returnTemp
SAF_FLOW_FB,dischargeFlowStatus
ZN-VOC-DEADBAND,zoneVOCDb
freeze_prot_sp,freezeProtectSp
curr-hvac-mode,hvacMode
wheel_outside_flow,wheelOutsideFlow
coldDeckAirPrOut,coldDeckDischargePressure
ZN_UNOCC_CLG_SP,unoccupiedCoolSp
EXHST-FAN-STS,exhaustFanStatus
SA-TEMP-SENSOR,dischargeTemp
zoneTemperature_MaxSPT,zoneTempMaxSP
CWSUPTEMP,condLeavingTemp
COND_PUMP1_CMD,condPump
OA-VENT-LOW-LIMIT,minOutsideFlow
ZoneCO,zoneCO
dischargeAirTemp,dischargeTemp
Space_Htg_Deadband,zoneTempHeatDb
zn-pm2.5-conc,zonePM25
ch1-sts,chillerStatus
dischargeFanOutputSp,dischargeFanSpeedSp
PRESS_HI_ALARM_RM,zonePressureHiAlarm
DAF_MOTOR_VOLTAGE,dischargeFanVoltage
wheelRetFanRuntime,wheelReturnFanRuntime
unitCommandStatus,unitStatus
ZN-T-HI-ALM,zoneTempHiAlarm
