site,name,equip_path,device_name,object_type,units,value_kind,description,label_raw,label,rows
N4-Integ02,CD_Percent,vav gc b logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,7
N4-Integ02,CD_Percent,vav gc c logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,3
N4-Integ02,CD_Percent,vav gc d logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,1
N4-Integ02,CD_Percent,vav gc logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,6
N4-Integ02,CD_Percent,vav gd a logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,2
N4-Integ02,CD_Percent,vav gd b logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,2
N4-Integ02,CD_Percent,vav gd logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,2
N4-Integ02,CD_Percent,vav ge a logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,1
N4-Integ02,CD_Percent,vav ge b logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,1
N4-Integ02,CD_Percent,vav ge logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,6
N4-Integ02,CD_Percent,vav gf logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,7
N4-Integ02,CD_Percent,vav gg logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,2
N4-Integ02,CD_Percent,vav gh logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,1
N4-Integ02,CD_Percent,vav h6 logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,1
N4-Integ02,CD_Percent,vav logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,353
N4-Integ02,CD_Percent,vav n logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,4
N4-Integ02,CD_Percent,vav s logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,4
N4-Integ02,CD_Percent,vav w logic,,,percent,analog,,coldDeckDamper,coldDeckDamper,3
N4-Integ02,CD_Setpt,cau e1 cau temps,,,degf,analog,,dischargeTempSp,dischargeTempSp,1
N4-Integ02,CD_Setpt,cau e2 cau temps,,,degf,analog,,dischargeTempSp,dischargeTempSp,1
N4-Integ02,CD_Setpt,cau sbe logic temps,,,degf,analog,,dischargeTempSp,dischargeTempSp,2
N4-Integ02,CD_Setpt,cau sbw logic temps,,,degf,analog,,dischargeTempSp,dischargeTempSp,2
N4-Integ02,CD_Setpt,cau w1 cau temps,,,degf,analog,,dischargeTempSp,dischargeTempSp,1
N4-Integ02,CD_Setpt,cau w2 cau temps,,,degf,analog,,dischargeTempSp,dischargeTempSp,1
N4-Integ02,CD_StaticSetpt,cau sbe logic fans,,,inwc,analog,,dischargePressureSp,dischargePressureSp,2
N4-Integ02,CD_StaticSetpt,cau sbw logic fans,,,inwc,analog,,dischargePressureSp,dischargePressureSp,2
N4-Integ02,CD_Static_10,cau sbe logic fans,,,inwc,analog,,dischargePressure03,dischargePressure,2
N4-Integ02,CD_Static_10,cau sbw logic fans,,,inwc,analog,,dischargePressure03,dischargePressure,2
N4-Integ02,CD_Static_4,cau sbe logic misc,,,inwc,analog,,dischargePressure01,dischargePressure,2
N4-Integ02,CD_Static_4,cau sbw logic misc,,,inwc,analog,,dischargePressure01,dischargePressure,2
N4-Integ02,CD_Static_7,cau sbe logic misc,,,inwc,analog,,dischargePressure02,dischargePressure,2
N4-Integ02,CD_Static_7,cau sbw logic misc,,,inwc,analog,,dischargePressure02,dischargePressure,2
N4-Integ02,CD_Temp,cau e1 cau temps,,,degf,analog,,dischargeTemp,dischargeTemp,1
N4-Integ02,CD_Temp,cau e2 cau temps,,,degf,analog,,dischargeTemp,dischargeTemp,1
N4-Integ02,CD_Temp,cau g c logic c temps,,,degf,analog,,dischargeTemp,dischargeTemp,1
N4-Integ02,CD_Temp,cau sbe logic temps,,,degf,analog,,dischargeTemp,dischargeTemp,2
N4-Integ02,CD_Temp,cau sbw logic temps,,,degf,analog,,dischargeTemp,dischargeTemp,2
N4-Integ02,CD_Temp,cau w1 cau temps,,,degf,analog,,dischargeTemp,dischargeTemp,1
N4-Integ02,CD_Temp,cau w2 cau temps,,,degf,analog,,dischargeTemp,dischargeTemp,1
N4-Integ02,CECOFanCmd,unt,,,on,binary,,dischargeFan,dischargeFan,1
N4-Integ02,CFanCFM,cau sbe logic temps,,,,analog,,dischargeFlow,dischargeFlow,2
N4-Integ02,CFanCFM,cau sbw logic temps,,,,analog,,dischargeFlow,dischargeFlow,2
N4-Integ02,CFanSpdCmd,cau e1 cau fan,,,percent,analog,,dischargeFanSpeed,dischargeFanSpeed,1
N4-Integ02,CFanSpdCmd,cau e2 cau fan,,,percent,analog,,dischargeFanSpeed,dischargeFanSpeed,1
N4-Integ02,CFanSpdCmd,cau w1 cau fan,,,percent,analog,,dischargeFanSpeed,dischargeFanSpeed,1
N4-Integ02,CFanSpdCmd,cau w2 cau fan,,,percent,analog,,dischargeFanSpeed,dischargeFanSpeed,1
N4-Integ02,CH01_EvapFlwSp,setpoints chw flow,,,galmin,analog,,evapLeavingFlowSp,evapLeavingFlowSp,1
N4-Integ02,CH02_EvapFlwSp,setpoints chw flow,,,galmin,analog,,evapLeavingFlowSp,evapLeavingFlowSp,1
N4-Integ02,CH03A_EvapFlwSp,setpoints chw flow,,,galmin,analog,,evapLeavingFlowSp,evapLeavingFlowSp,1
N4-Integ02,CH03_EvapFlwSp,setpoints chw flow,,,galmin,analog,,evapLeavingFlowSp,evapLeavingFlowSp,1
N4-Integ02,CH1$2dEN,emd chillers chillers,,,off,binary,,chiller,chiller,1
N4-Integ02,CH1$2dS,emd chillers chillers,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CH1CHW$2dF,emd chillers chillers,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CH1CHW$2dL,emd chillers chillers,,,ton,analog,,chillerLoad,chillerLoad,1
N4-Integ02,CH1CHWE$2dT,emd chillers chillers,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CH1CHWISOV$2dO,emd chillers chillers,,,percent,analog,,evapIsoValve,evapIsoValve,1
N4-Integ02,CH1CHWL$2dT,emd chillers chillers,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CH1CONDISOVLV,chilled water chw,,,closed,binary,,condEnteringIsoValve01,condEnteringIsoValve,1
N4-Integ02,CH1CW$2dF,emd chillers chillers,,,galmin,analog,,condLeavingFlow,condLeavingFlow,1
N4-Integ02,CH1CWE$2dT,emd chillers chillers,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CH1CWISOV$2dO,emd chillers chillers,,,percent,analog,,condIsoValve,condIsoValve,1
N4-Integ02,CH1CWL$2dT,emd chillers chillers,,,degf,analog,,condLeavingTemp,condLeavingTemp,1
N4-Integ02,CH1EVAPISOVLV,chilled water chw,,,closed,binary,,evapLeavingIsoValve01,evapLeavingIsoValve,1
N4-Integ02,CH1_2_PrimCHWRetTmp,ch uh b1,,,degf,analog,,priEnteringTemp,priEnteringTemp,1
N4-Integ02,CH1_2_PrimCHWSupTmp,ch uh b1,,,degf,analog,,priLeavingTemp,priLeavingTemp,1
N4-Integ02,CH1_SS,mnb chiller system,,,disabled,binary,,enable,enable,1
N4-Integ02,CH2$2dEN,emd chillers chillers,,,off,binary,,chiller,chiller,1
N4-Integ02,CH2$2dS,emd chillers chillers,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CH2CHW$2dF,emd chillers chillers,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CH2CHW$2dL,emd chillers chillers,,,ton,analog,,chillerLoad,chillerLoad,1
N4-Integ02,CH2CHWE$2dT,emd chillers chillers,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CH2CHWL$2dT,emd chillers chillers,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CH2CONDISOVLV,chilled water chw,,,closed,binary,,condEnteringIsoValve02,condEnteringIsoValve,1
N4-Integ02,CH2CW$2dF,emd chillers chillers,,,galmin,analog,,condLeavingFlow,condLeavingFlow,1
N4-Integ02,CH2CWE$2dT,emd chillers chillers,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CH2CWISOV$2dO,emd chillers chillers,,,percent,analog,,condIsoValve,condIsoValve,1
N4-Integ02,CH2CWL$2dT,emd chillers chillers,,,degf,analog,,condLeavingTemp,condLeavingTemp,1
N4-Integ02,CH2EVAPISOVLV,chilled water chw,,,closed,binary,,evapLeavingIsoValve02,evapLeavingIsoValve,1
N4-Integ02,CH3$2dEN,emd chillers chillers,,,off,binary,,chiller,chiller,1
N4-Integ02,CH3$2dS,emd chillers chillers,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CH3CHW$2dF,emd chillers chillers,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CH3CHW$2dL,emd chillers chillers,,,ton,analog,,chillerLoad,chillerLoad,1
N4-Integ02,CH3CHWE$2dT,emd chillers chillers,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CH3CHWISOV$2dO,emd chillers chillers,,,percent,analog,,evapIsoValve,evapIsoValve,1
N4-Integ02,CH3CHWL$2dT,emd chillers chillers,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CH3CW$2dF,emd chillers chillers,,,galmin,analog,,condLeavingFlow,condLeavingFlow,1
N4-Integ02,CH3CWE$2dT,emd chillers chillers,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CH3CWISOV$2dO,emd chillers chillers,,,percent,analog,,condIsoValve,condIsoValve,1
N4-Integ02,CH3CWL$2dT,emd chillers chillers,,,degf,analog,,condLeavingTemp,condLeavingTemp,1
N4-Integ02,CH3_SS,mnb chiller system,,,disabled,binary,,enable,enable,1
N4-Integ02,CHB$2eCWS_T,chilled water systems cb,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CHB201_S,chilled water systems ch,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CHB202_ENA,chilled water systems ch,,,off,binary,,chillerEnable,chillerEnable,1
N4-Integ02,CHB202_S,chilled water systems ch,,,off,binary,,condPump202BStatus,condPumpStatus,1
N4-Integ02,CHB202_STS,chilled water systems ch,,,off,analog,,chillerStatus,chillerStatus,1
N4-Integ02,CHBLR$2eHWR_T,ch blrs,,,degf,analog,,priEnteringTemp,priEnteringTemp,1
N4-Integ02,CHBLR$2eHWS_T,ch blrs,,,degf,analog,,priLeavingTemp,priLeavingTemp,1
N4-Integ02,CHL01,flb chw,,,off,binary,,chiller,chiller,1
N4-Integ02,CHL01_ChlrCmd,chws,,,off,binary,,chiller01,chiller,1
N4-Integ02,CHL01_ChlrSts,chws,,,off,binary,,chiller01Status,chillerStatus,1
N4-Integ02,CHL01_FLOW,flb chw,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CHL01_ISV,flb chw,,,open,binary,,evapBypassValve,evapBypassValve,1
N4-Integ02,CHL01_PRF,flb chw,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CHL01_RWT,flb chw,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CHL01_SP,flb chw,,,volts,analog,,evapLeavingTempSp,evapLeavingTempSp,1
N4-Integ02,CHL01_SWT,flb chw,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CHL02,flb chw,,,off,binary,,chiller,chiller,1
N4-Integ02,CHL02_ChlrCmd,chws,,,off,binary,,chiller02,chiller,1
N4-Integ02,CHL02_ChlrSts,chws,,,off,binary,,chiller02Status,chillerStatus,1
N4-Integ02,CHL02_FLOW,flb chw,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CHL02_ISV,flb chw,,,closed,binary,,evapBypassValve,evapBypassValve,1
N4-Integ02,CHL02_PRF,flb chw,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CHL02_RWT,flb chw,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CHL02_SP,flb chw,,,volts,analog,,evapLeavingTempSp,evapLeavingTempSp,1
N4-Integ02,CHL02_SWT,flb chw,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CHL03,flb chw,,,off,binary,,chiller,chiller,1
N4-Integ02,CHL03_FLOW,flb chw,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CHL03_ISV,flb chw,,,open,binary,,evapBypassValve,evapBypassValve,1
N4-Integ02,CHL03_PRF,flb chw,,,off,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CHL03_RWT,flb chw,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CHL03_SP,flb chw,,,volts,analog,,evapLeavingTempSp,evapLeavingTempSp,1
N4-Integ02,CHL03_SWT,flb chw,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CHL2,chilled water systems chw,,,off,binary,,chiller,chiller,1
N4-Integ02,CHLR1_CdEntTmp,trane chiller,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CHLR1_CdLvgTmp,trane chiller,,,degf,analog,,condLeavingTemp,condLeavingTemp,1
N4-Integ02,CHLR1_ChlrEna,trane chiller,,,stop,binary,,chiller,chiller,1
N4-Integ02,CHLR1_ChlrIsoVlvCmd,chiller cm,,,close,binary,,evapIsoValve01Status,evapIsoValveStatus,1
N4-Integ02,CHLR1_EffEvLvgTmpSp,trane chiller,,,degf,analog,,evapLeavingTempSp,evapLeavingTempSp,1
N4-Integ02,CHLR1_EvEntTmp,trane chiller,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CHLR2_CdEntTmp,trane chiller,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CHLR2_CdLvgTmp,trane chiller,,,degf,analog,,condLeavingTemp,condLeavingTemp,1
N4-Integ02,CHLR2_ChlrEna,trane chiller,,,run,binary,,chiller,chiller,1
N4-Integ02,CHLR2_ChlrIsoVlvCmd,chiller cm,,,open,binary,,evapIsoValve02Status,evapIsoValveStatus,1
N4-Integ02,CHLR2_ChlrSts,chiller cm,,,running,binary,,chillerStatus,chillerStatus,1
N4-Integ02,CHLR2_EffEvLvgTmpSp,trane chiller,,,degf,analog,,evapLeavingTempSp,evapLeavingTempSp,1
N4-Integ02,CHLR2_EvEntTmp,trane chiller,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CHLR3_CHWSTmpSp,trane chiller,,,degf,analog,,evapLeavingTempSp,evapLeavingTempSp,1
N4-Integ02,CHLR3_CdEntTmp,trane chiller,,,degf,analog,,condEnteringTemp,condEnteringTemp,1
N4-Integ02,CHLR3_CdLvgTmp,trane chiller,,,degf,analog,,condLeavingTemp,condLeavingTemp,1
N4-Integ02,CHLR3_ChlrEna,trane chiller,,,stop,binary,,chiller,chiller,1
N4-Integ02,CHLR3_ChlrIsoVlvCmd,chiller cm,,,close,binary,,evapIsoValve03Status,evapIsoValveStatus,1
N4-Integ02,CHLR3_EvEntTmp,trane chiller,,,degf,analog,,evapEnteringTemp,evapEnteringTemp,1
N4-Integ02,CHLR3_EvLvgTmp,trane chiller,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CHP,air handling systems mau p,,,off,binary,,coolingCoilPump,coolingCoilPump,1
N4-Integ02,CHP01,flb chw,,,off,binary,,priPump01,priPump,1
N4-Integ02,CHP01,q1 ahu,,,off,binary,,priPump01,priPump,1
N4-Integ02,CHP01_PRF,flb chw,,,off,binary,,priPump01Status,priPumpStatus,1
N4-Integ02,CHP01_PRF,q1 ahu,,,off,binary,,priPump01Status,priPumpStatus,1
N4-Integ02,CHP02,flb chw,,,off,binary,,priPump02,priPump,1
N4-Integ02,CHP02,q1 ahu,,,off,binary,,priPump02,priPump,1
N4-Integ02,CHP02_PRF,flb chw,,,off,binary,,priPump02Status,priPumpStatus,1
N4-Integ02,CHP02_PRF,q1 ahu,,,off,binary,,priPump02Status,priPumpStatus,1
N4-Integ02,CHP18,flb chw,,,off,binary,,priPump18,priPump,1
N4-Integ02,CHP18_PRF,flb chw,,,off,binary,,priPump18Status,priPumpStatus,1
N4-Integ02,CHP_7_SS,mnb chiller system,,,inactive,binary,,priPump07,priPump,1
N4-Integ02,CHP_7_Status,mnb chiller system,,,false,binary,,priPump07Status,priPumpStatus,1
N4-Integ02,CHP_8_SS,mnb chiller system,,,active,binary,,priPump08,priPump,1
N4-Integ02,CHP_8_Speed,mnb chiller system,,,percent,analog,,priPump08Speed,priPumpSpeed,1
N4-Integ02,CHP_8_Status,mnb chiller system,,,true,binary,,priPump08Status,priPumpStatus,1
N4-Integ02,CHP_X1_SS,mnb chiller system,,,inactive,binary,,secPump01,secPump,1
N4-Integ02,CHP_X1_Speed,mnb chiller system,,,percent,analog,,secPump01Speed,secPumpSpeed,1
N4-Integ02,CHP_X1_Status,mnb chiller system,,,false,binary,,secPump01Status,secPumpStatus,1
N4-Integ02,CHP_X2_SS,mnb chiller system,,,inactive,binary,,secPump02,secPump,1
N4-Integ02,CHP_X2_Speed,mnb chiller system,,,percent,analog,,secPump02Speed,secPumpSpeed,1
N4-Integ02,CHP_X2_Status,mnb chiller system,,,false,binary,,secPump02Status,secPumpStatus,1
N4-Integ02,CHP_X3_SS,mnb chiller system,,,active,binary,,secPump03,secPump,1
N4-Integ02,CHP_X3_Speed,mnb chiller system,,,percent,analog,,secPump03Speed,secPumpSpeed,1
N4-Integ02,CHP_X3_Status,mnb chiller system,,,true,binary,,secPump03Status,secPumpStatus,1
N4-Integ02,CHP_X4_SS,mnb chiller system,,,inactive,binary,,priPump04,priPump,1
N4-Integ02,CHP_X4_Status,mnb chiller system,,,false,binary,,priPump04Status,priPumpStatus,1
N4-Integ02,CHP_X5_SS,mnb chiller system,,,inactive,binary,,priPump05,priPump,1
N4-Integ02,CHP_X5_Status,mnb chiller system,,,false,binary,,priPump05Status,priPumpStatus,1
N4-Integ02,CHP_X6_SS,mnb chiller system,,,inactive,binary,,priPump06,priPump,1
N4-Integ02,CHP_X6_Status,mnb chiller system,,,false,binary,,priPump06Status,priPumpStatus,1
N4-Integ02,CHW$20Leaving$20Temp,ch,,,degf,analog,,evapLeavingTemp,evapLeavingTemp,1
N4-Integ02,CHW$20System$20Enable,enable chw system,,,disabled,binary,,systemEnable,systemEnable,1
N4-Integ02,CHW$2dDP,emd chillers chillers,,,psi,analog,,priPressureDelta,priPressureDelta,1
N4-Integ02,CHW$2dF,emd chillers chillers,,,galmin,analog,,secLeavingFlow,secLeavingFlow,1
N4-Integ02,CHWBYPV$2dO,emd chillers chillers,,,percent,analog,,secBypassValve,secBypassValve,1
N4-Integ02,CHWBYPV_O,chw plant,,,percent,analog,,bypassValve,bypassValve,1
N4-Integ02,CHWBypass,norris cotton chiller,,,percent,analog,,bypassValve,bypassValve,1
N4-Integ02,CHWBypassTmp,ch uh b1,,,degf,analog,,secBypassTemp,secBypassTemp,1
N4-Integ02,CHWDP$2dSP,emd chillers chillers,,,psi,analog,,secPressureDeltaSp,secPressureDeltaSp,1
N4-Integ02,CHWDifPrs,chilled water systems chw,,,psi,analog,,evapPressureDelta,evapPressureDelta,1
N4-Integ02,CHWDifPrs,chilled water systems chw,,,psi,analog,,secPressureDelta,secPressureDelta,1
N4-Integ02,CHWDifPrs,chws,,,psi,analog,,secPressureDelta,secPressureDelta,2
N4-Integ02,CHWDifPrsSp,chilled water systems chw,,,,analog,,secPressureDeltaSp,secPressureDeltaSp,1
N4-Integ02,CHWDifPrsSp,chilled water systems chw,,,psi,analog,,evapPressureDeltaSp,evapPressureDeltaSp,1
N4-Integ02,CHWDifPrsSp,chws,,,psi,analog,,secPressureDeltaSp,secPressureDeltaSp,2
N4-Integ02,CHWDifPrsSp,setpoints chw flow,,,psi,analog,,secPressureDeltaSp,secPressureDeltaSp,1
N4-Integ02,CHWF$20MAIN,chilled water chw,,,galhr,analog,,secLeavingFlow,secLeavingFlow,1
N4-Integ02,CHWFlw,chw cw sys,,,gmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CHWFlwRat,ahu,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,15
N4-Integ02,CHWFlwRat,ahub,,,galmin,analog,,evapLeavingFlow,evapLeavingFlow,1
N4-Integ02,CHWFlwRat,chilled water systems chl,,,galmin,analog,,evapEnteringFlow,evapEnteringFlow,2
N4-Integ02,CHWIsoVlvCmd,chilled water systems chl,,,closed,binary,,evapEnteringIsoValve,evapEnteringIsoValve,2
N4-Integ02,CHWIsoVlvCmd,chilled water systems chl,,,percent,analog,,evapLeavingIsoValve,evapLeavingIsoValve,2
N4-Integ02,CHWIsoVlvCmd,chilled water systems hx,,,closed,binary,,evapEnteringIsoValve,evapEnteringIsoValve,1
N4-Integ02,CHWIsoVlvSts,chilled water systems hx,,,off,binary,,evapEnteringIsoValveFb,evapEnteringIsoValveFb,1
N4-Integ02,CHWLOOPDP,chilled water chw,,,psialarminhibit,analog,,secPressureDelta,secPressureDelta,1
N4-Integ02,CHWLoad,chw roybal plnt,,,tr,analog,,chillerLoad,chillerLoad,1
N4-Integ02,CHWLoad,chws,,,trhr,analog,,chillerLoad,chillerLoad,1
N4-Integ02,CHWLoopDiffPrs,norris cotton chiller,,,psi,analog,,evapPressureDelta,evapPressureDelta,1
N4-Integ02,CHWMAXFLOW$2dSP,emd chillers chillers,,,galmin,analog,,secLeavingFlowMaxSp,secLeavingFlowMaxSp,1
N4-Integ02,CHWMINFLOW$2dSP,emd chillers chillers,,,galmin,analog,,secLeavingFlowMinSp,secLeavingFlowMinSp,1
N4-Integ02,CHWP$2d1$20Run$20Command,io pumps,,,run,binary,,secPump01,secPump,1
N4-Integ02,CHWP$2d1$20Run$20Status,io pumps,,,running,binary,,secPump01Status,secPumpStatus,1
N4-Integ02,CHWP$2d1$20Speed$20Signal,io pumps,,,percent,analog,,secPump01Speed,secPumpSpeed,1
N4-Integ02,CHWP$2d2$20Run$20Command,io pumps,,,stop,binary,,secPump02,secPump,1
N4-Integ02,CHWP$2d2$20Run$20Status,io pumps,,,stopped,binary,,secPump02Status,secPumpStatus,1
N4-Integ02,CHWP$2d2$20Speed$20Signal,io pumps,,,percent,analog,,secPump02Speed,secPumpSpeed,1
N4-Integ02,CHWP$2d3$20Run$20Command,io pumps,,,stop,binary,,secPump03,secPump,1
N4-Integ02,CHWP$2d3$20Run$20Status,io pumps,,,stopped,binary,,secPump03Status,secPumpStatus,1
N4-Integ02,CHWP$2d3$20Speed$20Signal,io pumps,,,percent,analog,,secPump03Speed,secPumpSpeed,1
N4-Integ02,CHWP$2d4$20Run$20Command,io pumps,,,stop,binary,,secPump04,secPump,1
N4-Integ02,CHWP$2d4$20Run$20Status,io pumps,,,stopped,binary,,secPump04Status,secPumpStatus,1
N4-Integ02,CHWP$2d4$20Speed$20Signal,io pumps,,,percent,analog,,secPump04Speed,secPumpSpeed,1
N4-Integ02,CHWP$2d5$20Run$20Command,io pumps,,,stop,binary,,secPump05,secPump,1
N4-Integ02,CHWP$2d5$20Run$20Status,io pumps,,,stopped,binary,,secPump05Status,secPumpStatus,1
N4-Integ02,CHWP$2d5$20Speed$20Signal,io pumps,,,percent,analog,,secPump05Speed,secPumpSpeed,1
N4-Integ02,CHWP$2d6$20Run$20Command,io pumps,,,stop,binary,,secPump06,secPump,1
N4-Integ02,CHWP$2d6$20Run$20Status,io pumps,,,stopped,binary,,secPump06Status,secPumpStatus,1
N4-Integ02,CHWP$2d6$20Speed$20Signal,io pumps,,,percent,analog,,secPump06Speed,secPumpSpeed,1
N4-Integ02,CHWP01_CHWPmpCmd,chws,,,off,binary,,secPump01,secPump,1
N4-Integ02,CHWP01_CHWPmpSts,chws,,,off,binary,,secPump01Status,secPumpStatus,1
N4-Integ02,CHWP02_CHWPmpCmd,chws,,,off,binary,,secPump02,secPump,1
N4-Integ02,CHWP02_CHWPmpSts,chws,,,off,binary,,secPump02Status,secPumpStatus,1
N4-Integ02,CHWP1$2dC,emd chillers chillers,,,on,binary,,priPump01,priPump,1
N4-Integ02,CHWP1$2dO,emd chillers chillers,,,percent,analog,,priPump01Speed,priPumpSpeed,1
N4-Integ02,CHWP1$2dS,emd chillers chillers,,,on,binary,,priPump01Status,priPumpStatus,1
N4-Integ02,CHWP1Cmd,chw ps,,,stop,binary,,priPump01,priPump,1
N4-Integ02,CHWP1CurVfdCmd,chw ps,,,percent,analog,,priPump01Speed,priPumpSpeed,1
N4-Integ02,CHWP1_PriCHWPmpCmd,chiller cm,,,stop,binary,,evapPump01,evapPump,1
N4-Integ02,CHWP1_PriCHWPmpSts,chiller cm,,,stopped,binary,,evapPump01Status,evapPumpStatus,1
N4-Integ02,CHWP2$2dC,emd chillers chillers,,,off,binary,,priPump02,priPump,1
N4-Integ02,CHWP2$2dO,emd chillers chillers,,,percent,analog,,priPump02Speed,priPumpSpeed,1
N4-Integ02,CHWP2$2dS,emd chillers chillers,,,off,binary,,priPump02Status,priPumpStatus,1
N4-Integ02,CHWP2Cmd,chw ps,,,stop,binary,,priPump02,priPump,1
N4-Integ02,CHWP2CurVfdCmd,chw ps,,,percent,analog,,priPump02Speed,priPumpSpeed,1
N4-Integ02,CHWP2Sts,chw ps,,,stopped,binary,,priPump02Status,priPumpStatus,1
N4-Integ02,CHWP2_PriCHWPmpCmd,chiller cm,,,run,binary,,evapPump02,evapPump,1
N4-Integ02,CHWP2_PriCHWPmpSts,chiller cm,,,running,binary,,evapPump02Status,evapPumpStatus,1
N4-Integ02,CHWP3$2dC,emd chillers chillers,,,off,binary,,priPump03,priPump,1
N4-Integ02,CHWP3$2dO,emd chillers chillers,,,percent,analog,,priPump03Speed,priPumpSpeed,1
N4-Integ02,CHWP3$2dS,emd chillers chillers,,,off,binary,,priPump03Status,priPumpStatus,1
N4-Integ02,CHWP3Cmd,chw ps,,,stop,binary,,priPump03,priPump,1
N4-Integ02,CHWP3CurVfdCmd,chw ps,,,percent,analog,,priPump03Speed,priPumpSpeed,1
N4-Integ02,CHWP3Sts,chw ps,,,stopped,binary,,priPump03Status,priPumpStatus,1
N4-Integ02,CHWP3_PriCHWPmpCmd,chiller cm,,,stop,binary,,evapPump03,evapPump,1
N4-Integ02,CHWP3_PriCHWPmpSts,chiller cm,,,stopped,binary,,evapPump03Status,evapPumpStatus,1
N4-Integ02,CHWP4CmdTx,chw ps,,,off,binary,,priPump04,priPump,1
N4-Integ02,CHWP4CurVfdCmd,chw ps,,,percent,analog,,priPump04Speed,priPumpSpeed,1
N4-Integ02,CHWP4Sts,chw ps,,,stopped,binary,,priPump04Status,priPumpStatus,1
N4-Integ02,CHWP4_SecCHWPmpCmd,chiller cm,,,run,binary,,secPump04,secPump,1
N4-Integ02,CHWP5CmdTx,chw ps,,,on,binary,,priPump05,priPump,1
N4-Integ02,CHWP5CurVfdCmd,chw ps,,,percent,analog,,priPump05Speed,priPumpSpeed,1
N4-Integ02,CHWP5Sts,chw ps,,,running,binary,,priPump05Status,priPumpStatus,1
N4-Integ02,CHWP5_SecCHWPmpCmd,chiller cm,,,stop,binary,,secPump05,secPump,1
N4-Integ02,CHWP6_SecCHWPmpCmd,chiller cm,,,run,binary,,secPump06,secPump,1
N4-Integ02,CHWPB203_C,chilled water systems chwp,,,off,binary,,secPump203B,secPump,1
N4-Integ02,CHWPB203_PCT,chilled water systems chwp,,,percent,analog,,secPump203BSpeed,secPumpSpeed,1
N4-Integ02,CHWPB203_S,chilled water systems chwp,,,off,binary,,secPump203BStatus,secPumpStatus,1
